timestamp, callchains, power, resource_usage, gpu_power
18.290000, 0xfffffffffffffe00;0x73ad2c0daf6d;0x0;|0xffffffffffffff80;0xffffffff9300a407;0xffffffff9300ee8e;0xffffffff92351f76;0xffffffff922af419;0xffffffff923ea302;0xffffffff9235246f;0xffffffff923dbb6f;0xffffffff92314b7b;0xffffffff92315a43;0xffffffff92315af9;0xffffffff91e0b8f2;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;read;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x59e93dbb0020;|0xffffffffffffff80;0xffffffff921bb7c6;0xffffffff921c2b48;0xffffffff921c3f55;0xffffffff91f5d6a9;0xffffffff930a0742;0xffffffff930a0c59;0xffffffff930a7c09;0xffffffff930a7cb3;0xffffffff923369c7;0xffffffff92336c07;0xffffffff92337697;0xffffffff91e0b317;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__poll;0x73ad2c00794f;|0xffffffffffffff80;0xffffffff91face1b;0xffffffff930a91ce;0xffffffffc11e54ba;0xffffffffc1ce7eef;0xfffffffffffffe00;ioctl;0x73ad2c500930;|0xffffffffffffff80;0xffffffff9269f54b;0xffffffff92333a20;0xffffffff91e0af8d;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;ioctl;0x73ad2c500930;|0xffffffffffffff80;0xffffffff91f8c7cf;0xffffffff91f7110a;0xffffffff91f784f9;0xffffffff91f790cf;0xffffffff91f6182f;0xffffffff930a0920;0xffffffff930a0c59;0xffffffff930a7c09;0xffffffff930a7cb3;0xffffffff923369c7;0xffffffff92336c07;0xffffffff92337697;0xffffffff91e0b317;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__poll;0x73ad2c00794f;|0xffffffffffffff80;0xffffffff92578e6d;0xffffffff925922d2;0xffffffff92592758;0xffffffff92592dbf;0xffffffff9258e18d;0xffffffff9258e307;0xffffffff9251820c;0xffffffff9231d94c;0xffffffff9231dafe;0xffffffff9231db65;0xffffffff91e0bcfd;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__fstat64;_IO_doallocbuf;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x0;|, 14.580766, 16.67, 64.696000
18.394000, 0xffffffffffffff80;0xffffffff92351470;0xffffffff9235246f;0xffffffff923dbb6f;0xffffffff92314b7b;0xffffffff92315a43;0xffffffff92315af9;0xffffffff91e0b8f2;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;read;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x59e93dbb0020;|0xffffffffffffff80;0xffffffff92ee5cc4;0xffffffff92ee681d;0xffffffff92d19dbe;0xffffffff92d19f93;0xffffffff92d1d451;0xffffffff92d1e1a2;0xffffffff92d1e22d;0xffffffff91e0c3ab;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;recvmsg;0x73ad3ef36f1a;0x73ad3ef38048;0x73ad2df03ad6;0x73ad2df03c61;_XEventsQueued;XPending;fgPlatformProcessSingleEvent;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xffffffffffffff80;0xffffffff930a99f7;0xffffffff92ee681d;0xffffffff92d19dbe;0xffffffff92d19f93;0xffffffff92d1d451;0xffffffff92d1e1a2;0xffffffff92d1e22d;0xffffffff91e0c3ab;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;recvmsg;0x73ad3ef36f1a;0x73ad3ef38048;0x73ad2df03ad6;0x73ad2df03c61;_XEventsQueued;XPending;fgPlatformProcessSingleEvent;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xffffffffffffff80;0xffffffff91f775a0;0xffffffff91f77ca1;0xffffffff91f77d33;0xffffffff91f69332;0xffffffff920141a1;0xffffffff9202d1d7;0xffffffff9201511f;0xffffffff92016078;0xffffffff91eb3126;0xffffffff93097b77;0xffffffff93200f0b;0xfffffffffffffe00;libcudart_static_84455ef645bd64118bdb5d7187c33a7e3780ec53;_Z45__device_stub__Z11addForces_kP6float2iiiiffimP6float2iiiiffim;_Z11addForces_kP6float2iiiiffim;addForces;_Z6motionii;fgPlatformProcessSingleEvent;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;0x73ad2c06c46d;0x0;|0xfffffffffffffe00;0x73ad2c0bcca4;0x1440404400080;|, 13.881356, 0.00, 64.949000
18.500000, 0xfffffffffffffe00;pthread_rwlock_wrlock@@GLIBC_2.34;0x73ad2c06c4c2;0x0;|0xfffffffffffffe00;__pthread_mutex_lock@GLIBC_2.2.5;0x73ad2deea7e7;XNextEvent;fgPlatformProcessSingleEvent;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;0x73ad26e21390;0x73ad26ee627c;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;libcudart_static_4d8b33a106dceb3c07a56e26de61f2d53bb62a68;cudaLaunchKernel;_Z16cudaLaunchKernelIcE9cudaErrorPT_4dim3S3_PPvmP11CUstream_st;_Z45__device_stub__Z11addForces_kP6float2iiiiffimP6float2iiiiffim;_Z11addForces_kP6float2iiiiffim;addForces;_Z6motionii;fgPlatformProcessSingleEvent;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;libcudart_static_b60ce2d80dde8c1e6fff7ce91e79df7041571f2c;_Z45__device_stub__Z11addForces_kP6float2iiiiffimP6float2iiiiffim;_Z11addForces_kP6float2iiiiffim;addForces;_Z6motionii;fgPlatformProcessSingleEvent;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;0x73ad26bc50d3;0x73ad26c254d5;0x73ad26ee4a54;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;libcudart_static_4d8b33a106dceb3c07a56e26de61f2d53bb62a68;cudaLaunchKernel;_Z16cudaLaunchKernelIcE9cudaErrorPT_4dim3S3_PPvmP11CUstream_st;_Z45__device_stub__Z11addForces_kP6float2iiiiffimP6float2iiiiffim;_Z11addForces_kP6float2iiiiffim;addForces;_Z6motionii;fgPlatformProcessSingleEvent;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;0x73ad26efac19;0x73ad26eeb98d;0x73ad26e20c0e;0x73ad26e217e7;0x73ad26ee5a50;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;libcudart_static_4d8b33a106dceb3c07a56e26de61f2d53bb62a68;cudaLaunchKernel;_Z16cudaLaunchKernelIcE9cudaErrorPT_4dim3S3_PPvmP11CUstream_st;_Z45__device_stub__Z11addForces_kP6float2iiiiffimP6float2iiiiffim;_Z11addForces_kP6float2iiiiffim;addForces;_Z6motionii;fgPlatformProcessSingleEvent;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|, 13.964349, 16.67, 65.193000
18.608000, 0xfffffffffffffe00;fgPlatformProcessSingleEvent;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;0x73ad26af1a0e;0x73ad26bc8191;0x73ad26c251ec;0x73ad26ee4a54;0x73ad26d0db33;0x73ad26d55324;0x73ad26c34414;0x73ad26ee2c1e;0x73ad26b41496;0x73ad26ebd490;0x73ad26b47aa2;0x73ad26cebc38;libcudart_static_62bf97ede6676c12dc2198cbd9638c874b553f59;libcudart_static_666f2d04e6264b1aad89e7e6c70f2a00ab426468;libcudart_static_c7069eb0f366e48aabf6523aac98ec66807a66e1;libcudart_static_68127101e2d01f85b0c24511433a58184b030ca4;cudaMemcpy2DToArray;_Z13updateTextureP6float2mmm;advectVelocity;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;pthread_rwlock_wrlock@@GLIBC_2.34;0x73ad26eecd04;0x73ad26b2eb85;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xfffffffffffffe00;0x73ad26d59311;0x73ad26e212da;0x73ad26ee627c;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xfffffffffffffe00;0x73ad26bf2000;0x73ad26b03455;0x73ad26ee5b6e;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xfffffffffffffe00;0x73ad26b01622;0x73ad26c2523e;0x73ad26ee4a54;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;libcudart_static_4d8b33a106dceb3c07a56e26de61f2d53bb62a68;cudaLaunchKernel;_Z16cudaLaunchKernelIcE9cudaErrorPT_4dim3S3_PPvmP11CUstream_st;_Z50__device_stub__Z16diffuseProject_kP6float2S0_iiffiP6float2S0_iiffi;_Z16diffuseProject_kP6float2S0_iiffi;diffuseProject;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;0x73ad26bc50b3;0x73ad26c254d5;0x73ad26ee4a54;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|, 15.970824, 0.00, 65.491000
18.714000, 0xfffffffffffffe00;0x73ad26b01cff;0x73ad26c253b9;0x73ad26ee4a54;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xfffffffffffffe00;__pthread_mutex_lock@GLIBC_2.2.5;0x73ad26e20986;0x73ad26e217e7;0x73ad26ee5a50;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;libcudart_static_4d8b33a106dceb3c07a56e26de61f2d53bb62a68;cudaLaunchKernel;_Z16cudaLaunchKernelIcE9cudaErrorPT_4dim3S3_PPvmP11CUstream_st;_Z50__device_stub__Z16diffuseProject_kP6float2S0_iiffiP6float2S0_iiffi;_Z16diffuseProject_kP6float2S0_iiffi;diffuseProject;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;0x73ad26c45445;0x73ad26c46296;0x73ad26b013e1;0x73ad26c2523e;0x73ad26ee4a54;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xfffffffffffffe00;0x73ad26c56f64;0x73ad26cf353f;libcudart_static_642809c0e3b0cd78d04be00765ab15fce143776f;cudaGraphicsUnmapResources;advectParticles;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;0x73ad26b03514;0x73ad26ee5b6e;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;libcudart_static_4d8b33a106dceb3c07a56e26de61f2d53bb62a68;cudaLaunchKernel;_Z16cudaLaunchKernelIcE9cudaErrorPT_4dim3S3_PPvmP11CUstream_st;_Z51__device_stub__Z17advectParticles_kP6float2S0_iifimP6float2S0_iifim;_Z17advectParticles_kP6float2S0_iifim;advectParticles;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;0x73ad2c5902f8;0x0;|, 13.471462, 0.00, 65.539000
18.820000, 0xfffffffffffffe00;0x73ad2c17e89b;|0xffffffffffffff80;0xffffffff91f8cdbb;0xffffffff91f70b12;0xffffffff91f77d2b;0xffffffff91f69332;0xffffffff920141a1;0xffffffff9202d1d7;0xffffffff9201511f;0xffffffff92016078;0xffffffff91eb3126;0xffffffff93097bcb;0xffffffff93200f0b;0xffffffff91f5d362;0xffffffff930a07f1;0xffffffff930a0c59;0xffffffff930a7c09;0xffffffff930a7cb3;0xffffffff923369c7;0xffffffff92336c07;0xffffffff92337697;0xffffffff91e0b317;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__poll;0x73ad2c00794f;|0xffffffffffffff80;0xffffffff92292ced;0xffffffff9235105f;0xffffffff9235135d;0xffffffff923e4470;0xffffffff923db6cd;0xffffffff9230d9a5;0xffffffff9230ff00;0xffffffff92328d3a;0xffffffff9232e302;0xffffffff9232e560;0xffffffff92310463;0xffffffff92310a05;0xffffffff91e0c0ea;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__open;_IO_file_open;_IO_file_fopen@@GLIBC_2.2.5;fopen@@GLIBC_2.2.5;0x73ad2bff4538;0x73ad2bff5360;0x5355f48949544155;|0xffffffffffffff80;0xffffffff92351486;0xffffffff923e99d8;0xffffffff9235246f;0xffffffff923dbb6f;0xffffffff92314b7b;0xffffffff92315a43;0xffffffff92315af9;0xffffffff91e0b8f2;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;read;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x59e93dbb0020;|0xffffffffffffff80;0xffffffff9275e6db;0xffffffff92217925;0xffffffff923e98d0;0xffffffff9235246f;0xffffffff923dbb6f;0xffffffff92314b7b;0xffffffff92315a43;0xffffffff92315af9;0xffffffff91e0b8f2;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;read;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x59e93dbb0020;|0xffffffffffffff80;0xffffffff93008a12;0xffffffff93008c0c;0xffffffff930102a4;0xffffffff92352c10;0xffffffff923e9dca;0xffffffff9235246f;0xffffffff923dbb6f;0xffffffff92314b7b;0xffffffff92315a43;0xffffffff92315af9;0xffffffff91e0b8f2;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;read;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x59e93dbb0020;|, 16.547396, 0.00, 65.526000
18.925000, 0xffffffffffffff80;0xffffffff9234bd8f;0xffffffff9232b92e;0xffffffff9232bff1;0xffffffff9232c2ef;0xffffffff9232e256;0xffffffff9232e560;0xffffffff92310463;0xffffffff92310a05;0xffffffff91e0c0ea;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__open;_IO_file_open;_IO_file_fopen@@GLIBC_2.2.5;fopen@@GLIBC_2.2.5;0x73ad2bff4538;0x73ad2bff5360;0x5355f48949544155;|0xffffffffffffff80;0xffffffff91f9e39c;0xffffffff91fa99fe;0xffffffff930a08c4;0xffffffff930a0c59;0xffffffff930a7c09;0xffffffff930a7cb3;0xffffffff923369c7;0xffffffff92336c07;0xffffffff92337697;0xffffffff91e0b317;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__poll;0x73ad2c00794f;|0xfffffffffffffe00;pthread_mutex_unlock@@GLIBC_2.2.5;0x73ad2c06f74b;0x0;|0xfffffffffffffe00;__pthread_mutex_lock@GLIBC_2.2.5;0x73ad2bfe8520;0x306d5f6c;|0xfffffffffffffe00;0x73ad26ee5f8f;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xfffffffffffffe00;0x73ad26d0a0d2;0x73ad26b0074c;0x73ad26d54960;0x73ad26c343ba;0x73ad26ee2c1e;0x73ad26b41496;0x73ad26ebd490;0x73ad26b47aa2;0x73ad26cebc38;libcudart_static_62bf97ede6676c12dc2198cbd9638c874b553f59;libcudart_static_666f2d04e6264b1aad89e7e6c70f2a00ab426468;libcudart_static_c7069eb0f366e48aabf6523aac98ec66807a66e1;libcudart_static_68127101e2d01f85b0c24511433a58184b030ca4;cudaMemcpy2DToArray;_Z13updateTextureP6float2mmm;advectVelocity;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;pthread_mutex_unlock@@GLIBC_2.2.5;0x73ad2c06f587;0xbeef0100;|, 13.166114, 50.00, 65.497000
19.030000, 0xffffffffffffff80;0xffffffff922f2cbf;0xffffffff92292f24;0xffffffff92317120;0xffffffff9232e216;0xffffffff9232e560;0xffffffff92310463;0xffffffff92310a05;0xffffffff91e0c0ea;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__open;_IO_file_open;_IO_file_fopen@@GLIBC_2.2.5;fopen@@GLIBC_2.2.5;0x73ad2bff4538;0x73ad2bff5360;0x5355f48949544155;|0xffffffffffffff80;0xffffffffc11e662f;0xffffffff92333a20;0xffffffff91e0af8d;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;ioctl;0x73ad2c500930;|0xffffffffffffff80;0xffffffff92d193d0;0xffffffff92336c07;0xffffffff92337697;0xffffffff91e0b317;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__poll;0x73ad2d782694;0x59e93d595b90;0x0;|0xffffffffffffff80;0xffffffff91e0bbae;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;pthread_cond_broadcast@@GLIBC_2.3.2;0x73ad2bfe9124;0x0;0x5741;|0xfffffffffffffe00;0x73ad26b03514;0x73ad26ee5b6e;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;libcudart_static_4d8b33a106dceb3c07a56e26de61f2d53bb62a68;cudaLaunchKernel;_Z16cudaLaunchKernelIcE9cudaErrorPT_4dim3S3_PPvmP11CUstream_st;_Z51__device_stub__Z17advectParticles_kP6float2S0_iifimP6float2S0_iifim;_Z17advectParticles_kP6float2S0_iifim;advectParticles;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;0x73ad26b910a8;0x73ad26b04344;0x73ad26ee5f95;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;libcudart_static_4d8b33a106dceb3c07a56e26de61f2d53bb62a68;cudaLaunchKernel;_Z16cudaLaunchKernelIcE9cudaErrorPT_4dim3S3_PPvmP11CUstream_st;_Z52__device_stub__Z16updateVelocity_kP6float2PfS1_iiiimP6float2PfS1_iiiim;_Z16updateVelocity_kP6float2PfS1_iiiim;updateVelocity;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;0x73ad26b0346e;0x73ad26ee5b6e;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|, 13.059171, 0.00, 65.195000
19.136000, 0xfffffffffffffe00;pthread_mutex_unlock@@GLIBC_2.2.5;0x73ad26eeb757;0x73ad26e21343;0x73ad26ee627c;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xfffffffffffffe00;0x73ad26b90f85;0x73ad26b04344;0x73ad26ee5f95;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xfffffffffffffe00;0x73ad26c4660f;0x73ad26b013e1;0x73ad26c2523e;0x73ad26ee4a54;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;libcudart_static_4d8b33a106dceb3c07a56e26de61f2d53bb62a68;cudaLaunchKernel;_Z16cudaLaunchKernelIcE9cudaErrorPT_4dim3S3_PPvmP11CUstream_st;_Z53__device_stub__Z16advectVelocity_kP6float2PfS1_iiifiyP6float2PfS1_iiifiy;_Z16advectVelocity_kP6float2PfS1_iiifiy;advectVelocity;_Z14simulateFluidsv;_Z7displayv;fghRedrawWindow;0x73ad3f0c2099;fgEnumWindows;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;0x73ad26d59158;0x73ad26e213b3;0x73ad26ee627c;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;libcudart_static_4d8b33a106dceb3c07a56e26de61f2d53bb62a68;cudaLaunchKernel;_Z16cudaLaunchKernelIcE9cudaErrorPT_4dim3S3_PPvmP11CUstream_st;_Z45__device_stub__Z11addForces_kP6float2iiiiffimP6float2iiiiffim;_Z11addForces_kP6float2iiiiffim;addForces;_Z6motionii;fgPlatformProcessSingleEvent;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xffffffffffffff80;0xffffffff92d19f62;0xffffffff92d1d451;0xffffffff92d1e1a2;0xffffffff92d1e22d;0xffffffff91e0c3ab;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;recvmsg;0x73ad3ef36f1a;0x73ad3ef38048;0x73ad2df03ad6;0x73ad2df03c61;_XEventsQueued;XPending;fgPlatformProcessSingleEvent;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;0x73ad3ef6c033;_XEnq;0x73ad2df079af;_XEventsQueued;XPending;fgPlatformProcessSingleEvent;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;0x73ad2bfe85b3;0xbeef0100;|, 13.272802, 0.00, 64.896000
19.244000, 0xfffffffffffffe00;0x73ad2c590300;0x0;|0xfffffffffffffe00;0x73ad2c1333bc;0x0;|0xfffffffffffffe00;0x73ad2c0db17e;0x1440404400080;|0xfffffffffffffe00;0x73ad2c5ff5f1;0xbeef0100;|0xffffffffffffff80;0xffffffff93099f4a;0xffffffff92351508;0xffffffff92352c3e;0xffffffff923e9f64;0xffffffff9235246f;0xffffffff923dbb6f;0xffffffff92314b7b;0xffffffff92315a43;0xffffffff92315af9;0xffffffff91e0b8f2;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;read;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x59e93dbb0020;|0xffffffffffffff80;0xffffffff92351055;0xffffffff9235135d;0xffffffff923e4470;0xffffffff923db6cd;0xffffffff9230d9a5;0xffffffff9230ff00;0xffffffff92328d3a;0xffffffff9232e302;0xffffffff9232e560;0xffffffff92310463;0xffffffff92310a05;0xffffffff91e0c0ea;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__open;_IO_file_open;_IO_file_fopen@@GLIBC_2.2.5;fopen@@GLIBC_2.2.5;0x73ad2bff4538;0x73ad2bff5360;0x5355f48949544155;|0xffffffffffffff80;0xffffffff930a9288;0xffffffff91f96784;0xffffffffc11e165c;0xffffffff923367c8;0xffffffff92336c07;0xffffffff92337697;0xffffffff91e0b317;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__poll;0x73ad2c00794f;|, 13.089185, 0.00, 64.292000
19.347000, 0xfffffffffffffe00;0x73ad2c284a61;0x0;0x0;|0xfffffffffffffe00;0x73ad26bf102e;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xfffffffffffffe00;0x73ad26b01c12;0x73ad26c253b9;0x73ad26ee4a54;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xfffffffffffffe00;__pthread_mutex_lock@GLIBC_2.2.5;0x73ad3ef9a1ed;fgSetWindow;fgPlatformProcessSingleEvent;glutMainLoopEvent;glutMainLoop;main;__libc_start_call_main;__libc_start_main@@GLIBC_2.34;_start;|0xfffffffffffffe00;0x73ad2c0b11e4;0x59e93d98beb0;0x0;0xbeef0100;|0xffffffffffffff80;0xffffffff9259227d;0xffffffff92592758;0xffffffff92592dbf;0xffffffff9258e18d;0xffffffff9258e307;0xffffffff9251820c;0xffffffff9231d94c;0xffffffff9231dafe;0xffffffff9231db65;0xffffffff91e0bcfd;0xffffffff9309124e;0xffffffff9320012b;0xfffffffffffffe00;__fstat64;_IO_doallocbuf;_IO_file_underflow@@GLIBC_2.2.5;__getdelim;0x73ad2bff4597;0x0;|, 13.000456, 50.00, 63.979000
19.449000, 0xffffffffffffff80;0xffffffffc1b0f11e;0xfffffffffffffe00;ioctl;0x73ad2c500930;|0xfffffffffffffe00;0x73ad2c59d859;0x0;|0xfffffffffffffe00;pthread_rwlock_wrlock@@GLIBC_2.34;0x73ad26eecd04;0x73ad26b2eb85;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xfffffffffffffe00;__pthread_mutex_lock@GLIBC_2.2.5;0x73ad26b7f442;0x73ad26b7f7d2;0x73ad26eeb739;0x73ad26e21343;0x73ad26ee627c;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xfffffffffffffe00;pthread_rwlock_wrlock@@GLIBC_2.34;0x73ad26e2097a;0x73ad26e217e7;0x73ad26ee5a50;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xfffffffffffffe00;0x73ad26b91044;0x73ad26ae6f13;0x73ad26b034f7;0x73ad26ee5b6e;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|0xfffffffffffffe00;0x73ad26ee4997;0x73ad26b2e455;0x73ad26b2ecc8;0x73ad26b358bf;0x73ad26cf25f0;0x73ad2e2f6019;|, 13.193137, 33.33, 63.663000
